Trace
Swept SA
A.08.55,N9000A
134000000,-31.1702333424596
134100000,-31.1808899577956
134200000,-31.1158481124748
134300000,-31.0684447434236
134400000,-30.9813548027659
134500000,-30.9618790211414
134600000,-30.9394634934721
134700000,-30.9141082197577
134800000,-30.8079099298081
134900000,-30.7891690846948
135000000,-30.7792474777163
135100000,-30.7355187912212
135200000,-30.7006093428609
135300000,-30.6208687673156
135400000,-30.5896340015114
135500000,-30.5628088547746
135600000,-30.5271644699031
135700000,-30.4863755294529
135800000,-30.4338276048231
135900000,-30.4239059978446
136000000,-30.4073699622651
136100000,-30.3526172281015
136200000,-30.2963946209155
136300000,-30.2085697437466
136400000,-30.1890939621221
136500000,-30.2107746251266
136600000,-30.1876241609459
136700000,-30.1600640776979
136800000,-30.1038414705119
136900000,-30.0241008949665
137000000,-30.0156491610105
137100000,-29.9616313633582
137200000,-29.9627338040482
137300000,-29.8903425936151
137400000,-29.8172164466708
137500000,-29.8161140778271
137600000,-29.820156264562
137700000,-29.7852468162017
137800000,-29.7282892725045
137900000,-29.6353198397569
138000000,-29.6364222804469
138100000,-29.6500186418278
138200000,-29.5996755267317
138300000,-29.5655010148826
138400000,-29.5548444713929
138500000,-29.4912724990946
138600000,-29.4725316539813
138700000,-29.3927910784359
138800000,-29.3777249158789
138900000,-29.3788273565688
139000000,-29.3424480351861
139100000,-29.3104783328707
139200000,-29.2910025512462
139300000,-29.2876953728688
139400000,-29.2836532579801
139500000,-29.1436478885139
139600000,-29.1396057736252
139700000,-29.1076360713098
139800000,-29.1006542103763
139900000,-29.0606002064374
140000000,-29.0021727897177
140100000,-28.9885765001831
140200000,-28.989678940873
140300000,-28.9532996194902
140400000,-28.8897276471919
140500000,-28.8864204688145
140600000,-28.8757639253248
140700000,-28.8687820643913
140800000,-28.7802222507111
140900000,-28.7622163421091
141000000,-28.7427405604846
141100000,-28.7232647788602
141200000,-28.6986444416571
141300000,-28.6247833582015
141400000,-28.6089822591332
141500000,-28.6490363349184
141600000,-28.5935486642436
141700000,-28.5534946603047
141800000,-28.5347538151915
141900000,-28.480001081028
142000000,-28.5406333791276
142100000,-28.4432543273127
142200000,-28.439212212424
142300000,-28.405037700575
142400000,-28.4061401412649
142500000,-28.3616765182586
142600000,-28.2819359427133
142700000,-28.2595204150438
142800000,-28.2981046178066
142900000,-28.252906058289
143000000,-28.2334302766646
143100000,-28.1603041297203
143200000,-28.1562620148316
143300000,-28.2058702652628
143400000,-28.095997292757
143500000,-28.0618227809079
143600000,-28.0489614278845
143700000,-28.0647625987991
143800000,-28.0349977060174
143900000,-27.9728956067416
144000000,-27.9850220951
144100000,-27.9978835199697
144200000,-27.9482753413847
144300000,-27.8913177976875
144400000,-27.8542035397935
144500000,-27.8531011709498
144600000,-27.9019744848698
144700000,-27.808270115611
144800000,-27.7777702863181
144900000,-27.7538848856262
145000000,-27.7549873263162
145100000,-27.7362464812029
145200000,-27.6756142549496
145300000,-27.6737769495946
145400000,-27.6623854695937
145500000,-27.6186567830986
145600000,-27.5653739219575
145700000,-27.5532475054454
145800000,-27.5433258984669
145900000,-27.5980787044767
146000000,-27.5249525575324
146100000,-27.4797539980148
146200000,-27.4779166926599
146300000,-27.5025371017093
146400000,-27.4492542405681
146500000,-27.4172845382528
146600000,-27.3933991375609
146700000,-27.398176260807
146800000,-27.3309296059526
146900000,-27.3298272371089
147000000,-27.3390139794224
147100000,-27.2960202294385
147200000,-27.327255067089
147300000,-27.2364904438751
147400000,-27.195701503425
147500000,-27.1916593885363
147600000,-27.204520813406
147700000,-27.1615270634222
147800000,-27.1435211548201
147900000,-27.1233104366844
148000000,-27.1067744011049
148100000,-27.1225755720195
148200000,-27.1082443459736
148300000,-27.0623108499448
148400000,-27.0369555762305
148500000,-27.0858288901505
148600000,-27.0075581876276
148700000,-26.9844077234469
148800000,-26.9796306720471
148900000,-26.955010334844
149000000,-26.9406791087981
149100000,-26.9329623113533
149200000,-26.9289201964647
149300000,-26.918263652975
149400000,-26.8804144585698
149500000,-26.8410953911421
149600000,-26.8157401174277
149700000,-26.8190473676514
149800000,-26.8708604276163
149900000,-26.7742163123126
150000000,-26.767234451379
150100000,-26.7565779078893
150200000,-26.7606200946242
150300000,-26.7367346939324
150400000,-26.6996204360384
150500000,-26.6786747813914
150600000,-26.6768374760365
150700000,-26.6235546148954
150800000,-26.6173076904731
150900000,-26.6007716548935
151000000,-26.5989343495386
151100000,-26.6544220920596
151200000,-26.5886453102276
151300000,-26.5574105444235
151400000,-26.5349950167541
151500000,-26.5397721400002
151600000,-26.5225011679094
151700000,-26.4949410846614
151800000,-26.4526822711888
151900000,-26.4471702832777
152000000,-26.4453329779228
152100000,-26.4082187200287
152200000,-26.4152006528086
152300000,-26.4074838553638
152400000,-26.4321042644131
152500000,-26.3501588793341
152600000,-26.3314180342208
152700000,-26.3442794590905
152800000,-26.3777191062746
152900000,-26.3016532132854
153000000,-26.2740931300374
153100000,-26.2751955707273
153200000,-26.2902618051307
153300000,-26.2715209600175
153400000,-26.2344067021235
153500000,-26.2083164918979
153600000,-26.2072141230542
153700000,-26.2083165637442
153800000,-26.1800215439849
153900000,-26.1539313337594
