Trace
Swept SA
A.08.55,N9000A
120700000,-51.2316266505486
120800000,-51.5629871721735
120900000,-52.0861661232295
121000000,-52.5035142166684
121100000,-52.8591276431639
121200000,-53.1383076724914
121300000,-53.8790278308716
121400000,-54.2346412573671
121500000,-54.9724216697024
121600000,-55.1193131270084
121700000,-55.4514085851445
121800000,-55.8364194720892
121900000,-57.1121734106453
122000000,-56.1316722597238
122100000,-55.4260373640024
122200000,-55.6104105833812
122300000,-55.4405444043469
122400000,-54.2924777288648
122500000,-54.0395637240615
122600000,-53.256760494661
122700000,-52.9016903147966
122800000,-52.4657771186969
122900000,-52.3106096698872
123000000,-51.7960582670858
123100000,-51.857697089089
123200000,-50.8433888586509
123300000,-50.7668596165429
123400000,-50.1729350705286
123500000,-49.8869489227199
123600000,-49.7898414582974
123700000,-49.3083621985014
123800000,-48.9018464628509
123900000,-48.6114506959748
124000000,-48.2086096428804
124100000,-48.0879842100985
124200000,-47.6065049503025
124300000,-47.4939638191442
124400000,-47.075689099314
124500000,-46.9381601267738
124600000,-46.8263539321267
124700000,-46.4235128790323
124800000,-46.1470809058696
124900000,-46.0580577430707
125000000,-45.6853490869367
125100000,-45.3552667484542
125200000,-45.0611962990219
125300000,-44.8626675960496
125400000,-44.7707046872058
125500000,-44.7096091118336
125600000,-44.4140687893789
125700000,-44.3353347377371
125800000,-43.9611562085808
125900000,-43.8383259662652
126000000,-43.6346527077143
126100000,-43.3207389724788
126200000,-43.2559687145505
126300000,-43.184584028021
126400000,-42.9206459755492
126500000,-42.849996225531
126600000,-42.6999733322999
126700000,-42.5587696772036
126800000,-42.4381442444218
126900000,-42.2205071921575
127000000,-41.9969906478033
127100000,-41.8741604054878
127200000,-41.7204628297006
127300000,-41.4675488248972
127400000,-41.4902360118053
127500000,-41.2909723723218
127600000,-41.2901415908705
127700000,-41.0276734114211
127800000,-40.8203254703141
127900000,-40.632085878499
128000000,-40.6231707954241
128100000,-40.5804486328327
128200000,-40.3797151203267
128300000,-40.3171496719321
128400000,-40.2185723344871
128500000,-40.0641398221887
128600000,-39.8876592145533
128700000,-39.7104436704067
128800000,-39.5949627932034
128900000,-39.5639996147917
129000000,-39.5256870712676
129100000,-39.3844834161713
129200000,-39.2322557134065
129300000,-39.2439188526461
129400000,-39.0696430545445
129500000,-38.8681746055272
129600000,-38.7960549824866
129700000,-38.6607308194801
129800000,-38.5759815424771
129900000,-38.4668436273322
130000000,-38.3488864740524
130100000,-38.2809050035363
130200000,-38.1203215326052
130300000,-38.0817375225384
130400000,-38.0343342743367
130500000,-37.9340155973265
130600000,-37.8388414758949
130700000,-37.7083904019242
130800000,-37.6874448681269
130900000,-37.604029730875
131000000,-37.5015062443311
131100000,-37.3769346624503
131200000,-37.2435438424347
131300000,-37.2071646419015
131400000,-37.1215446951159
131500000,-37.1079485264309
131600000,-36.9429554364324
131700000,-36.9374435693709
131800000,-36.7915588286644
131900000,-36.7132882469911
132000000,-36.6695596813456
132100000,-36.5714458138691
132200000,-36.4902354861509
132300000,-36.4149046505225
132400000,-36.4115975929947
132500000,-36.3774232019952
132600000,-36.1822977150363
132700000,-36.1811954670422
132800000,-36.0382504723806
132900000,-35.9754135574431
133000000,-35.872155134388
