Trace
Swept SA
A.08.55,N9000A
124400000,-17.9899388581885
124500000,-17.9957240873695
124600000,-17.9956298244607
124700000,-17.9984753075968
124800000,-17.9976461081768
124900000,-18.0012265278241
125000000,-18.0128912490949
125100000,-18.0127969861861
125200000,-18.0127027232773
125300000,-18.0067289682786
125400000,-18.0036949593249
125500000,-18.0212391726856
125600000,-18.0145304811757
125700000,-18.0092916626883
125800000,-18.0180166379143
125900000,-18.0179223750054
126000000,-18.0170931755854
126100000,-18.0147941031429
126200000,-18.0191094593014
126300000,-18.0146055773252
126400000,-18.0255353620849
126500000,-18.0232362896424
126600000,-18.0260817727785
126700000,-18.0252525733584
126800000,-18.0376522311405
126900000,-18.0309435396306
127000000,-18.0286444671881
127100000,-18.0336947598579
127200000,-18.0431546715951
127300000,-18.042325472175
127400000,-18.0370866536876
127500000,-18.0458116289136
127600000,-18.0515968580946
127700000,-18.0485628491408
127800000,-18.048468586232
127900000,-18.047639386812
128000000,-18.0541595525042
128100000,-18.0650893372639
128200000,-18.0627902648214
128300000,-18.0626960019125
128400000,-18.0501078183128
128500000,-18.0448689998254
128600000,-18.0646180227198
128700000,-18.0586442677211
128800000,-18.0681041794583
128900000,-18.0702147260832
129000000,-18.0613012250396
129100000,-18.0560624065522
129200000,-18.0736066199129
129300000,-18.0735123570041
129400000,-18.08223733223
129500000,-18.0843478788549
129600000,-18.0761693143225
129700000,-18.0753401149025
129800000,-18.074375182211
129900000,-18.0909129925177
130000000,-18.0831978979538
130100000,-18.0813622954797
130200000,-18.0824664390505
130300000,-18.0776910905315
130400000,-18.0787952341023
130500000,-18.0879836792967
130600000,-18.081003521244
130700000,-18.0990112045732
130800000,-18.0861515544306
130900000,-18.0718220312656
131000000,-18.0824803494824
131100000,-18.0835844930533
131200000,-18.0898331922027
131300000,-18.0828530341501
131400000,-18.0839571777209
131500000,-18.0850613212917
131600000,-18.0832257188176
131700000,-18.0813901163435
131800000,-18.0817593234031
131900000,-18.0777189113954
132000000,-18.087642293101
132100000,-18.0887464366718
132200000,-18.0810313421079
132300000,-18.0843402952124
132400000,-18.0802998832046
132500000,-18.0769944077081
132600000,-18.0736889322116
132700000,-18.0858171234509
132800000,-18.0817767114431
132900000,-18.0917000931487
133000000,-18.0861898081184
133100000,-18.0850891421556
133200000,-18.0891330317713
133300000,-18.0924419848759
133400000,-18.0854618268232
133500000,-18.0836262243491
133600000,-18.0847303679199
133700000,-18.0858345114908
133800000,-18.0869386550616
133900000,-18.0843681160763
134000000,-18.0737132754674
134100000,-18.0873113397292
134200000,-18.0818010546989
134300000,-18.0880497538484
