Trace
Swept SA
A.08.55,N9000A
128400000,-18.0814462234276
128500000,-18.0695929159142
128600000,-18.0665588465357
128700000,-18.0811632534267
128800000,-18.0825388031155
128900000,-18.0780348607145
129000000,-18.0713261087798
129100000,-18.0690269759125
129200000,-18.0799567002473
129300000,-18.07765756738
129400000,-18.0768283075352
129500000,-18.0715894286229
129600000,-18.0795794069128
129700000,-18.0736055914894
129800000,-18.0667611062833
129900000,-18.0708049354742
130000000,-18.0667644630417
130100000,-18.0730131017663
130200000,-18.0660328832888
130300000,-18.0634622838787
130400000,-18.062361557491
130500000,-18.056851212036
130600000,-18.0528107396034
130700000,-18.0509750767045
130800000,-18.0660429535639
130900000,-18.0590627350864
131000000,-18.0564921356763
131100000,-18.0553914092886
131200000,-18.0594352384796
131300000,-18.0546598295358
131400000,-18.0587036587268
131500000,-18.050988503738
131600000,-18.0491528408391
131700000,-18.0443774318953
131800000,-18.05062607062
131900000,-18.0436458521424
132000000,-18.0476896813334
132100000,-18.0421793358784
132200000,-18.0462231650693
132300000,-18.0421826926368
132400000,-18.034467537648
132500000,-18.038511366839
132600000,-18.0484346881197
132700000,-18.0399845966198
132800000,-18.0300646320974
132900000,-18.0282289691985
133000000,-18.0381522904793
133100000,-18.0267624529344
133200000,-18.0249267900355
133300000,-18.0267658096928
133400000,-18.021990400749
133500000,-18.023094483895
133600000,-18.0234636305298
133700000,-18.0106039199624
133800000,-18.0087682570636
133900000,-18.0201614513668
134000000,-18.0109764233556
134100000,-18.0231045541701
134200000,-18.0102448436028
134300000,-18.0084091807039
134400000,-18.0175975654734
134500000,-18.0135570930409
134600000,-18.0168659857206
134700000,-18.0120905767768
134800000,-18.0051103582993
134900000,-18.0032746954004
135000000,-18.0007040959903
135100000,-18.0010732426251
135200000,-17.986008722524
135300000,-18.0018115358947
135400000,-17.9970361269508
135500000,-17.9966703370744
135600000,-17.9896901185969
135700000,-17.9944688842991
135800000,-17.9948380309339
135900000,-17.9878578124564
136000000,-17.9889618956025
136100000,-17.9900659787485
136200000,-17.9874953793384
136300000,-17.9944789545742
136400000,-17.9933782281866
136500000,-17.9908076287765
136600000,-17.983827410299
136700000,-17.9871363029787
136800000,-17.9772163384563
136900000,-17.9834649771809
137000000,-17.9823642507932
137100000,-17.9797936513831
137200000,-17.9757531789505
137300000,-17.987881309765
137400000,-17.9867805833774
137500000,-17.9761256823437
137600000,-17.9742900194448
137700000,-17.9834784042144
137800000,-17.9706186936471
137900000,-17.9776022688829
138000000,-17.975766605984
138100000,-17.9739309430851
138200000,-17.9596013594954
138300000,-17.975404172866
138400000,-17.9713637004334
138500000,-17.9724677835794
138600000,-17.9632827555683
138700000,-17.957037473602
138800000,-17.9654909218603
138900000,-17.9563058938491
139000000,-17.9676990881524
139100000,-17.9518996315401
139200000,-17.968437381422
139300000,-17.959987289922
139400000,-17.9471275793547
139500000,-17.9452919164558
139600000,-17.9669742219163
139700000,-17.9563193208826
139800000,-17.9633028961185
139900000,-17.9585274871747
140000000,-17.9684508084555
140100000,-17.9511814788207
140200000,-17.9471410063882
140300000,-17.9555944546465
140400000,-17.9405299345455
140500000,-17.9555978114049
140600000,-17.9486175929274
140700000,-17.9541312951408
140800000,-17.9478860131745
140900000,-17.9482551598093
141000000,-17.9412749413318
141100000,-17.9423790244778
141200000,-17.9552420918036
141300000,-17.9445871907699
141400000,-17.9420165913598
141500000,-17.943855611017
141600000,-17.9530439957866
141700000,-17.942389094753
141800000,-17.9354088762755
141900000,-17.9365129594215
142000000,-17.9434965346574
142100000,-17.9387211257136
142200000,-17.9449697644382
142300000,-17.9431341015393
142400000,-17.9471779307303
142500000,-17.9460772043426
142600000,-17.9405668588876
142700000,-17.9453456245898
142800000,-17.9346907235561
142900000,-17.9534332829717
143000000,-17.9413085089156
143100000,-17.9321234809044
143200000,-17.9471913577638
143300000,-17.9446207583536
143400000,-17.9266164922077
143500000,-17.9336000674436
143600000,-17.9405836426794
143700000,-17.9358082337356
143800000,-17.9457315550164
143900000,-17.9409561460726
144000000,-17.9361807371288
144100000,-17.9343450742299
144200000,-17.9354491573759
144300000,-17.9328785579658
144400000,-17.928103149022
144500000,-17.9270024226344
144600000,-17.9251667597355
144700000,-17.9350900810163
144800000,-17.9332544181174
144900000,-17.9343585012634
145000000,-17.9288481558084
145100000,-17.9218679373309
145200000,-17.9317912586117
145300000,-17.9387748338475
145400000,-17.9332644883925
145500000,-17.9373083175834
145600000,-17.9332678451509
145700000,-17.9284924362071
145800000,-17.9259218367969
145900000,-17.9218813643644
146000000,-17.9229854475104
146100000,-17.9329087687912
146200000,-17.9251936138025
146300000,-17.9285025064822
146400000,-17.9244620340496
146500000,-17.9255661171957
